ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Revenue
322,1978,Graduation,Together,42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4,30
10897,1974,Graduation,Married,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,210
123,1951,Graduation,Widow,67046,0,1,92,544,35,133,23,151,107,2,4,5,4,2,134
6103,1948,Graduation,Married,42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,42
7899,1952,PhD,Married,77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,384
10500,1984,Graduation,Married,31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5,31
1655,1979,Graduation,Together,34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7,30
2406,1949,Graduation,Together,54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,102
2712,1956,Graduation,Married,71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,78
5517,1969,Graduation,Married,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,30
10643,1987,PhD,Single,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,30
2254,1983,Graduation,Married,69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5,162
10281,1970,Graduation,Divorced,64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4,40
6958,1977,Master,Married,27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,30
954,1960,Basic,Widow,22123,0,0,77,3,3,24,34,7,31,1,2,1,3,5,30
5079,1971,Graduation,Married,51381.5,1,1,82,71,1,16,0,0,9,4,2,1,3,8,30
10339,1954,Master,Together,51381.5,0,1,83,161,0,22,0,0,24,2,4,1,4,6,30
4643,1973,Graduation,Married,27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,30
3117,1955,Graduation,Single,51381.5,0,1,95,264,0,21,12,6,147,3,6,1,5,7,66
6497,1960,Graduation,Married,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,32
5396,1988,Graduation,Married,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,162
5250,1943,Master,Widow,51381.5,0,0,75,532,126,490,164,126,126,1,5,5,11,1,98
1052,1969,Graduation,Married,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,125
2802,1992,2n Cycle,Married,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,58
6343,1959,Graduation,Married,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,264
6507,1980,Graduation,Single,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,30
7901,1971,Master,Married,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,30
4865,1974,Master,Divorced,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,56
2686,1969,Basic,Together,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,30
3107,1976,Graduation,Together,71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2,47
7734,1993,Graduation,Absurd,79244,0,0,58,471,102,125,212,61,245,1,4,10,7,1,127
1146,1949,Master,Together,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,125
11031,1950,PhD,Married,48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5,30
7428,1975,Graduation,Together,80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1,91
975,1956,Graduation,Single,54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6,30
1103,1976,Master,Married,81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,456
3422,1975,Graduation,Married,76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,356
1055,1976,Master,Married,53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,30
6544,1949,PhD,Together,67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,126
1241,1984,2n Cycle,Married,14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9,30
2909,1974,PhD,Married,78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3,315
5802,1972,Basic,Married,14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,30
1407,1986,Basic,Married,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,33
6183,1962,Master,Married,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,30
340,1970,Graduation,Divorced,72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5,59
5991,1949,Master,Married,48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7,30
3104,1961,Graduation,Single,82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2,286
9729,1955,Graduation,Widow,58275,1,1,48,189,10,253,56,43,64,6,8,2,7,7,33
1008,1981,PhD,Together,44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6,128
11091,1953,Graduation,Together,34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,30
3969,1974,Master,Together,43018,0,1,46,35,4,17,7,6,64,1,2,2,2,5,30
1916,1954,Master,Married,45736,0,1,92,188,3,180,20,3,43,5,7,1,6,7,49
9907,1969,Master,Together,66476,0,1,80,742,28,152,25,9,57,2,6,8,10,4,187
87,1981,2n Cycle,Married,27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7,30
8659,1952,PhD,Together,69805,0,1,50,750,71,174,13,10,20,2,6,8,11,2,190
6262,1962,Master,Single,72217,0,0,93,816,42,450,55,56,154,1,3,10,8,2,185
6147,1971,Graduation,Divorced,25818,1,0,51,5,2,8,2,2,9,1,0,1,2,7,30
8832,1976,Master,Together,37509,1,0,24,37,5,56,12,8,5,2,3,0,4,7,54
10067,1976,2n Cycle,Together,25176,1,1,79,4,0,4,0,0,5,1,1,0,2,7,30
7532,1980,Graduation,Married,43586,0,1,26,99,2,11,4,0,16,3,3,0,4,8,30
4915,1956,2n Cycle,Married,53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5,32
2115,1957,Graduation,Together,50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5,30
2088,1972,Graduation,Together,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,350
2493,1966,Graduation,Married,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5,64
6292,1986,PhD,Married,82333,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,454
1631,1965,PhD,Together,65220,0,0,3,890,63,292,0,25,12,4,8,4,7,6,247
10104,1974,Graduation,Together,33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7,30
3006,1976,Graduation,Divorced,30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7,30
3919,1976,Master,Single,72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3,278
11181,1949,PhD,Married,156924,0,0,85,2,1,2,1,1,1,0,0,0,0,0,30
642,1980,Basic,Married,16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8,30
4369,1957,Master,Absurd,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,56
10127,1965,Graduation,Married,58692,0,1,21,301,11,61,4,7,11,1,8,2,4,7,59
271,1969,Graduation,Widow,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,30
4973,1970,Graduation,Single,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,31
2948,1954,Master,Divorced,62637,0,1,76,104,12,48,4,12,5,1,2,2,5,2,30
2715,1966,Master,Divorced,29435,1,1,11,70,3,37,4,2,64,4,3,2,2,9,30
10432,1974,Graduation,Divorced,19346,1,0,26,2,0,9,3,6,2,1,1,0,3,8,30
9216,1971,Graduation,Married,35788,1,1,34,23,2,11,3,1,4,2,2,0,3,6,30
7124,1968,Graduation,Divorced,36997,1,1,72,43,4,12,8,0,27,5,2,1,4,5,30
9727,1957,Graduation,Married,23539,0,0,13,4,24,11,16,1,25,1,2,0,4,6,30
5136,1973,Graduation,Single,65333,0,1,58,654,7,92,0,15,30,7,9,4,8,6,167
9790,1957,Graduation,Single,78499,0,0,12,912,72,170,47,36,97,1,11,3,4,4,316
1818,1971,PhD,Together,29732,1,0,23,25,0,8,0,1,4,1,2,0,2,9,30
1100,1960,Master,Together,41275,1,2,33,24,4,22,0,2,9,4,3,1,3,5,30
7873,1973,PhD,Together,63516,1,1,30,141,11,114,15,14,5,4,4,1,7,5,34
10609,1962,PhD,Married,42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4,30
6950,1958,Master,Married,49572,1,1,25,35,1,16,0,1,1,2,2,0,3,7,30
7233,1972,Graduation,Married,69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4,171
9481,1976,Graduation,Married,17148,1,0,80,9,9,11,13,10,16,4,3,1,3,8,30
7699,1969,Graduation,Widow,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,30
2711,1976,Master,Together,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,30
8933,1983,2n Cycle,Married,32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6,30
8726,1964,2n Cycle,Divorced,41713,1,1,57,77,8,44,10,10,25,5,3,1,4,6,30
1515,1975,Master,Together,34176,0,1,9,11,2,7,4,2,2,1,1,0,3,3,30
5186,1955,PhD,Married,58482,0,1,59,576,7,115,19,7,7,2,7,4,9,6,161
10157,1965,Graduation,Single,59686,0,1,78,89,15,89,34,42,5,1,4,1,6,4,33
5667,1964,PhD,Married,60896,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,225
902,1980,Graduation,Together,62994,1,0,74,224,12,48,4,12,12,1,6,2,4,6,62
977,1957,Graduation,Together,47320,0,1,10,200,19,111,50,15,19,6,5,1,8,6,48
7313,1949,2n Cycle,Widow,74859,0,0,63,570,73,614,133,102,73,1,6,5,11,3,194
7600,1992,Basic,Single,15253,1,0,13,1,3,3,8,1,13,2,1,0,3,7,32
9706,1974,PhD,Single,31560,1,0,98,62,1,20,4,0,7,2,2,1,3,8,30
2429,1954,Graduation,Divorced,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,137
3520,1990,Master,Single,91172,0,0,94,162,28,818,0,28,56,0,4,3,7,3,34
10394,1984,Graduation,Married,90000,0,0,91,675,144,133,94,192,241,1,4,8,5,1,239
4548,1981,Graduation,Single,41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4,30
9362,1965,Graduation,Single,69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6,156
3968,1970,2n Cycle,Divorced,65706,0,0,77,918,10,129,13,0,129,1,11,3,12,7,240
4084,1975,Graduation,Together,60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4,48
6721,1951,Graduation,Married,71965,0,1,21,572,19,286,50,38,248,3,6,3,5,3,168
2829,1955,Graduation,Married,65210,0,1,25,626,0,70,0,7,28,2,9,3,8,6,147
1772,1975,PhD,Married,79174,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,382
1544,1967,Master,Divorced,81380,0,0,51,741,68,689,224,68,103,1,4,2,10,2,209
492,1973,PhD,YOLO,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,66
4377,1971,Graduation,Married,52914,0,1,32,254,10,44,30,10,227,2,7,3,3,7,94
4541,1955,Graduation,Together,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,30
1321,1974,Graduation,Married,26067,1,0,49,22,2,18,0,2,12,3,3,0,3,8,30
8858,1972,PhD,Married,44325,0,1,69,516,0,21,0,0,5,4,8,2,7,8,84
3266,1964,Graduation,Married,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,30
11187,1978,Basic,Single,26487,1,0,23,2,8,10,12,14,23,3,2,1,3,5,30
8207,1957,2n Cycle,Married,53233,0,1,18,28,0,9,3,0,0,1,1,0,3,4,38
9723,1960,Graduation,Married,67716,0,1,8,530,142,217,62,9,56,4,7,4,13,5,174
2666,1972,Master,Married,76234,0,1,21,519,50,167,130,0,41,1,8,3,11,3,130
5721,1956,PhD,Married,84117,0,0,60,611,76,749,59,45,26,1,7,10,6,2,200
10652,1957,Master,Together,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,54
1646,1972,Basic,Married,25224,1,0,36,4,9,12,11,2,8,2,1,1,3,3,30
4418,1983,Master,Single,89616,0,0,36,671,47,655,145,111,15,1,7,5,12,2,209
2656,1971,Graduation,Divorced,40851,1,1,63,23,1,7,0,4,24,1,1,1,2,7,30
7990,1947,Graduation,Married,27469,0,0,2,9,1,2,3,2,0,1,0,0,3,6,42
8722,1957,2n Cycle,Married,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,156
7118,1957,Graduation,Married,73803,0,1,61,833,80,363,52,26,174,2,9,5,6,6,250
2980,1952,Master,Single,8820,1,1,52,12,0,13,4,2,4,4,3,0,3,8,30
1839,1974,Graduation,Single,43322,0,0,25,56,7,48,10,2,18,1,3,0,4,7,30
10722,1973,Graduation,Together,55593,0,1,63,293,8,124,11,4,106,2,6,6,3,6,66
2632,1954,Graduation,Married,50501,1,1,10,297,0,38,13,0,152,7,5,4,4,6,47
9014,1975,Graduation,Married,37085,1,1,65,39,1,16,2,0,3,4,3,0,3,8,30
7620,1990,Basic,Single,16185,1,0,71,5,11,16,21,8,45,2,2,2,2,8,36
10968,1969,Graduation,Single,57731,0,1,0,266,21,300,65,8,44,4,8,8,6,6,58
11133,1973,PhD,YOLO,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,77
2736,1978,Graduation,Married,73807,0,1,88,366,124,156,71,78,54,2,5,5,11,2,82
1876,1990,Graduation,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,30
5959,1968,Graduation,Single,35893,1,1,80,158,0,23,0,0,18,6,3,1,5,8,32
1092,1980,Graduation,Married,61014,0,1,17,269,129,495,182,43,29,4,9,3,4,7,95
4333,1954,Graduation,Together,32144,1,1,76,41,0,10,0,0,3,4,2,1,3,7,30
3850,1963,Basic,Together,14918,0,1,52,3,3,3,15,4,15,1,1,0,3,6,30
6168,1963,Graduation,Divorced,45146,1,1,28,33,0,5,0,0,15,2,1,1,2,4,30
607,1955,2n Cycle,Divorced,41769,0,1,31,302,29,131,32,0,27,6,8,1,7,8,30
10469,1981,Graduation,Together,88325,0,0,42,519,71,860,93,27,53,1,6,2,9,2,196
6983,1950,Master,Divorced,38054,1,1,24,23,2,17,2,1,0,2,2,0,3,7,30
3661,1995,2n Cycle,Single,80617,0,0,42,594,51,631,72,55,32,1,4,6,8,2,183
9303,1976,Graduation,Married,5305,0,1,12,12,4,7,1,3,5,0,1,0,0,13,30
692,1954,Graduation,Together,36807,1,1,88,4,2,5,0,0,5,1,1,0,2,6,30
736,1983,Graduation,Together,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,30
9589,1948,PhD,Widow,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,108
4838,1978,Graduation,Together,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,43
9246,1985,Master,Together,40101,1,0,73,171,3,129,26,24,62,4,6,1,6,7,30
6261,1979,Graduation,Married,58025,0,1,81,270,31,88,11,48,22,3,3,2,10,4,56
7366,1982,Master,Single,75777,0,0,12,712,26,538,69,13,80,1,3,6,11,1,203
10659,1979,2n Cycle,Together,7500,1,0,7,2,8,11,3,8,21,4,3,2,2,7,30
1448,1963,Master,Married,33562,1,2,33,21,12,12,0,3,3,3,2,0,4,4,30
4286,1970,PhD,Single,57642,0,1,24,580,6,58,8,0,27,3,7,6,6,4,121
4749,1968,Graduation,Together,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,113
4478,1979,Graduation,Married,63777,1,1,87,457,5,106,15,17,53,8,11,1,6,8,145
4201,1962,Graduation,Single,57967,0,1,39,229,7,137,4,0,91,5,4,2,8,5,41
8720,1978,2n Cycle,Together,51381.5,0,0,53,32,2,1607,12,4,22,0,0,0,1,0,31
10084,1972,Graduation,Married,24434,2,0,9,3,2,8,20,0,17,2,2,1,2,7,30
7004,1984,Graduation,Single,11012,1,0,82,24,3,26,7,1,23,3,3,1,2,9,30
9817,1970,Master,Single,44802,0,0,71,853,10,143,13,10,20,2,9,4,12,8,169
8080,1986,Graduation,Single,26816,0,0,50,5,1,6,3,4,3,1,0,0,3,4,39
9432,1977,Graduation,Together,666666,1,0,23,9,14,18,8,1,12,4,3,1,3,6,43
8372,1974,Graduation,Married,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,30
10870,1967,Graduation,Married,61223,0,1,46,709,43,182,42,118,247,2,9,3,4,5,188
4001,1946,PhD,Together,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,104
7270,1981,Graduation,Divorced,56981,0,0,91,908,48,217,32,12,24,1,2,3,13,6,188
8235,1956,Master,Together,69245,0,1,8,428,30,214,80,30,61,2,6,5,10,3,111
9405,1954,PhD,Married,52869,1,1,40,84,3,61,2,1,21,3,3,1,4,7,32
